,date,tic,close,high,low,open,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence
14,2020-01-23,gld,147.12,147.62,146.62,147.0,8419778.0,3.0,1.6771567124282853,149.44744947648925,141.35955052351076,63.12878550219372,82.06513169057021,34.61504299013242,143.27866666666665,141.06883333333334,12.979999542236328,6.084815263960091
14,2020-01-23,spy,331.72,332.1682,329.41,330.63,52004140.0,3.0,3.8544148739647426,333.6881433723959,318.4368566276041,69.39983938704573,129.02310438457792,39.758039499779144,323.50533333333334,316.6383333333333,12.979999542236328,6.084815263960091
14,2020-01-23,vb,168.55,168.81,166.68,168.29,520961.0,3.0,1.367076531957622,169.74146736422858,163.77653263577145,62.468533809793385,101.30580478732998,17.48000827709941,166.04333333333335,163.25333333333336,12.979999542236328,6.084815263960091
14,2020-01-23,vnq,95.78,95.82,94.69,95.09,4825146.0,3.0,0.8905370575877498,95.89457975461313,90.03442024538687,59.85283294833602,179.74586831747808,36.353801565247615,92.307,92.46533333333333,12.979999542236328,6.084815263960091
14,2020-01-23,vo,183.96,183.99,181.91,182.87,497396.0,3.0,2.046964623195663,184.62226766658196,175.48573233341804,69.22577713823955,149.59894585300603,37.425530902020284,178.87066666666666,175.71216666666666,12.979999542236328,6.084815263960091
14,2020-01-23,vwo,44.63,44.74,44.15,44.36,15386049.0,3.0,0.39729825516007367,46.04041325178155,43.93458674821844,54.995227004701334,-15.244697985054348,1.295691865409165,44.65233333333334,43.524833333333326,12.979999542236328,6.084815263960091
15,2020-01-24,agg,113.79,113.89,113.67,113.68,4199784.0,4.0,0.2445176924285022,113.7109373814526,112.2350626185474,59.82651831241825,208.68841769163984,38.675646135543154,112.80833333333334,112.69616666666667,14.5600004196167,2.2270457887773154
15,2020-01-24,bil,91.52,91.53,91.52,91.53,1243714.0,4.0,0.01159214327745417,91.53803946151871,91.4099605384813,54.173187987607285,116.10772357722907,35.17399352640812,91.47333333333334,91.489,14.5600004196167,2.2270457887773154
15,2020-01-24,gld,147.98,148.38,146.89,146.9,9919871.0,4.0,1.6997088477244802,149.43766490848273,142.04033509151728,64.78698144973444,89.81130743039542,39.67217811263196,143.61233333333334,141.19116666666665,14.5600004196167,2.2270457887773154
15,2020-01-24,spy,328.77,332.53,327.36,332.44,87578442.0,4.0,3.5733833341172385,333.80012776218814,319.0788722378119,64.1428519119804,95.50563220878637,23.014230764860656,324.0133333333333,317.06283333333334,14.5600004196167,2.2270457887773154
15,2020-01-24,vb,166.58,168.92,165.61,168.92,577673.0,4.0,1.1742670176914771,169.75047118484858,163.82752881515145,56.875115036267346,47.84126082416056,6.012820251075283,166.17866666666666,163.40500000000003,14.5600004196167,2.2270457887773154
15,2020-01-24,vnq,95.45,96.04,95.16,95.9,3518066.0,4.0,0.9371912537093436,96.19608727385952,90.14291272614048,58.63963743936018,164.02669932401724,38.447284422335706,92.40499999999999,92.49683333333333,14.5600004196167,2.2270457887773154
15,2020-01-24,vo,182.21,184.2,181.2511,184.16,831467.0,4.0,1.9335186817894225,184.81157413359003,175.73542586641,63.59568842946243,113.4122463672859,28.312791649276846,179.13766666666666,175.91449999999998,14.5600004196167,2.2270457887773154
15,2020-01-24,vwo,44.29,44.7,44.07,44.7,19643464.0,4.0,0.30392659132037636,46.02916905752738,43.95683094247261,52.929261542307096,-46.50754958253601,3.0450633992709326,44.70933333333333,43.55866666666667,14.5600004196167,2.2270457887773154
16,2020-01-27,agg,114.14,114.16,114.047,114.14,4790076.0,0.0,0.29800539381429303,113.92265479074052,112.1893452092595,62.45880198896645,234.5289400391268,45.79121719636322,112.85166666666667,112.72533333333332,18.229999542236328,18.413310574234238
16,2020-01-27,bil,91.53,91.53,91.52,91.52,1463477.0,0.0,0.013338867031777113,91.54417991295377,91.41382008704623,55.399374272511736,114.67444120508628,35.173993526408125,91.475,91.48816666666667,18.229999542236328,18.413310574234238
16,2020-01-27,gld,148.99,149.32,148.4575,149.24,9988069.0,0.0,1.778577798765923,149.684733704316,142.45426629568402,66.61127379807658,108.495059357077,45.26895989343181,143.948,141.33683333333332,18.229999542236328,18.413310574234238
16,2020-01-27,spy,323.5,325.12,322.66,323.03,84062463.0,0.0,2.892080750657101,333.77615348681525,319.1588465131847,56.26625941872942,-8.283481081069977,4.9069571667077065,324.316,317.40099999999995,18.229999542236328,18.413310574234238
16,2020-01-27,vb,164.35,165.33,163.53,164.08,568618.0,0.0,0.83193173423291,169.84373992976327,163.54226007023675,51.477573602300964,-94.86278235887134,11.863975409343164,166.239,163.51416666666668,18.229999542236328,18.413310574234238
16,2020-01-27,vnq,94.99,95.31,94.73,94.96,3047040.0,0.0,0.9263682876654684,96.38490034783896,90.27809965216105,56.97433731734711,121.57436483581962,29.54450895748128,92.519,92.51116666666667,18.229999542236328,18.413310574234238
16,2020-01-27,vo,179.47,180.1604,178.9011,179.34,622461.0,0.0,1.6040266344564316,184.79291480980154,175.87008519019847,56.193362717948,10.266317584382023,2.420025422062665,179.30200000000002,176.06816666666666,18.229999542236328,18.413310574234238
16,2020-01-27,vwo,42.8,43.02,42.37,42.5,19866489.0,0.0,0.10844820408048861,46.32414983995663,43.486850160043375,45.22687595375575,-266.0950004612508,30.87461185814469,44.69766666666667,43.57166666666667,18.229999542236328,18.413310574234238
17,2020-01-28,agg,114.04,114.16,113.9501,114.1,4463823.0,1.0,0.32853843172267716,114.07296767120131,112.1800323287987,61.27218168462727,195.88619003628,39.57798735150407,112.90766666666667,112.74749999999999,16.280000686645508,3.443628238728897
17,2020-01-28,bil,91.53,91.54,91.53,91.53,1707971.0,1.0,0.014555372912980147,91.54723587070978,91.42176412929021,55.399374272511736,122.6459510358166,40.47285965823729,91.47600000000001,91.48716666666665,16.280000686645508,3.443628238728897
17,2020-01-28,gld,147.66,148.56,147.53,148.36,7543088.0,1.0,1.7140041530147698,149.55461297357508,143.11738702642495,62.22014926726071,82.26942719120024,32.321056540920466,144.25566666666666,141.44750000000002,16.280000686645508,3.443628238728897
17,2020-01-28,spy,326.89,327.85,323.6038,325.06,63833953.0,1.0,2.5957658405311577,333.7783767585915,319.5596232414085,59.570001791735656,29.63915720038633,8.051457446416318,324.64133333333336,317.7801666666666,16.280000686645508,3.443628238728897
17,2020-01-28,vb,166.05,166.4,165.0643,165.34,622130.0,1.0,0.6898521619023086,169.84279231404,163.57220768596002,54.85619243069339,-22.98888815580573,2.371199706901643,166.31,163.656,16.280000686645508,3.443628238728897
17,2020-01-28,vnq,95.37,95.67,94.97,95.15,3006102.0,1.0,0.9376452426149484,96.61732921263764,90.37867078736237,57.993782403590295,123.27198895267257,33.3785169669312,92.68699999999998,92.52616666666668,16.280000686645508,3.443628238728897
17,2020-01-28,vo,181.08,181.68,179.81,180.25,323514.0,1.0,1.456031137150461,184.8209472649319,176.14705273506806,59.087972904094286,51.09212946607194,14.3649924519258,179.47766666666666,176.24566666666666,16.280000686645508,3.443628238728897
17,2020-01-28,vwo,43.16,43.25,42.79,42.98,13930491.0,1.0,-0.017222306766484508,46.44962546519747,43.216374534802526,47.14917385067915,-211.19993653758686,25.65822531868945,44.67833333333333,43.588,16.280000686645508,3.443628238728897
18,2020-01-29,agg,114.3,114.35,114.1108,114.13,2890247.0,2.0,0.3694570405486246,114.26093442130912,112.15906557869087,63.1549376241189,199.70317200633875,44.53268042976152,112.95733333333332,112.76666666666667,16.389999389648438,4.550164335486698
18,2020-01-29,bil,91.54,91.54,91.53,91.53,845238.0,2.0,0.016140323413480928,91.55189974917076,91.42810025082926,56.6409218359477,120.72072072074279,40.47285965823729,91.47800000000001,91.48616666666666,16.389999389648438,4.550164335486698
18,2020-01-29,gld,148.46,148.56,147.61,147.7,5023827.0,2.0,1.707697118275064,149.46651298637838,143.78848701362162,63.70879384638155,84.93207920629989,32.32105654092047,144.56933333333333,141.54800000000003,16.389999389648438,4.550164335486698
18,2020-01-29,spy,326.62,328.63,326.4,328.38,54040889.0,2.0,2.3124904455262367,333.5523969000406,320.33960309995945,59.201525314867474,45.56020676169964,11.394218198185238,324.9513333333333,318.16833333333335,16.389999389648438,4.550164335486698
18,2020-01-29,vb,165.51,166.783,165.4701,166.47,503098.0,2.0,0.5275977714791509,169.83290691692275,163.60709308307725,53.62913310591637,-23.992113016645572,0.8482528800162422,166.38233333333332,163.80733333333333,16.389999389648438,4.550164335486698
18,2020-01-29,vnq,95.02,95.78,94.93,95.66,3785514.0,2.0,0.9078748199387547,96.762755556331,90.522244443669,56.71342894403533,108.39755259551733,34.541986121403596,92.84266666666666,92.53816666666667,16.389999389648438,4.550164335486698
18,2020-01-29,vo,180.37,181.63,180.33,181.58,673037.0,2.0,1.266849124877723,184.71993476695266,176.54606523304736,57.35892547799803,43.69624794911975,14.364992451925804,179.64,176.42749999999998,16.389999389648438,4.550164335486698
18,2020-01-29,vwo,43.36,43.55,43.26,43.51,9174290.0,2.0,-0.09953142715352215,46.51869461296102,43.04730538703898,48.194094235391496,-162.44199353543195,19.04255704429411,44.66733333333333,43.613166666666665,16.389999389648438,4.550164335486698
19,2020-01-30,agg,114.31,114.54,114.235,114.28,6885574.0,3.0,0.39810316381056055,114.38914407057064,112.22485592942934,63.22606895922453,187.17963583364573,49.00291788760193,113.015,112.78966666666666,15.489999771118164,7.573832950858174
19,2020-01-30,bil,91.54,91.55,91.54,91.54,787255.0,3.0,0.017198158439100553,91.55442903850381,91.4365709614962,56.6409218359477,125.16129032261865,45.557916466257794,91.47933333333334,91.4875,15.489999771118164,7.573832950858174
19,2020-01-30,gld,148.47,149.31,148.01,148.69,9119545.0,3.0,1.684092494267901,149.25610772429138,144.55589227570863,63.72727564475471,90.60631898475037,37.470785063724755,144.88366666666667,141.6465,15.489999771118164,7.573832950858174
19,2020-01-30,spy,327.68,327.91,323.54,324.36,75491844.0,3.0,2.148756270573301,333.39781026803803,321.076189731962,60.20133203101658,25.70074145237814,2.4990499646088273,325.224,318.52733333333333,15.489999771118164,7.573832950858174
19,2020-01-30,vb,165.46,165.53,163.6,164.42,634144.0,3.0,0.39047427161511905,169.83806285594076,163.5839371440592,53.51447344368922,-87.6450383480238,13.371577018784505,166.41966666666667,163.91833333333332,15.489999771118164,7.573832950858174
19,2020-01-30,vnq,95.09,95.285,94.6,94.77,4142448.0,3.0,0.8797883084979929,96.914779808545,90.60022019145501,56.91025185595151,89.64258937645123,27.406600384190625,92.979,92.55166666666668,15.489999771118164,7.573832950858174
19,2020-01-30,vo,180.69,180.85,178.6,179.11,445772.0,3.0,1.1297196380557182,184.67903849682867,176.83796150317133,57.93286435399499,13.890191536987894,1.3453616447846242,179.7706666666667,176.58383333333333,15.489999771118164,7.573832950858174
19,2020-01-30,vwo,42.77,42.81,42.2401,42.45,16587260.0,3.0,-0.20994989552339405,46.65112004104337,42.74487995895663,45.451718234230995,-236.0567051737962,32.04447958499772,44.62433333333333,43.617666666666665,15.489999771118164,7.573832950858174
20,2020-01-31,agg,114.65,114.6667,114.38,114.48,5061895.0,4.0,0.4431324266076899,114.60012788744913,112.21087211255087,65.56432688267884,185.6136322336574,51.77346888483417,113.08366666666666,112.82300000000001,18.84000015258789,9.503099775708044
20,2020-01-31,bil,91.54,91.55,91.54,91.55,1760687.0,4.0,0.017830956155009403,91.55913926647185,91.43986073352815,56.64092183594771,116.87242798354946,45.557916466257794,91.48100000000001,91.48866666666666,18.84000015258789,9.503099775708044
20,2020-01-31,gld,149.33,149.68,148.81,148.88,14788263.0,4.0,1.7150108943276052,149.32343394616606,145.02656605383396,65.29945063755744,104.71482829215256,39.88308661241113,145.22766666666666,141.76616666666666,18.84000015258789,9.503099775708044
20,2020-01-31,spy,321.73,327.17,320.73,327.0,113845576.0,4.0,1.5213433839797403,333.6417776796122,320.5182223203879,52.701833792341866,-41.433485897957766,13.79167615769623,325.296,318.76666666666665,18.84000015258789,9.503099775708044
20,2020-01-31,vb,162.3,165.0,161.8553,164.94,731182.0,4.0,0.026511708797244182,170.21834791596382,162.8406520840362,46.951512714707654,-185.6053346026738,24.051429486657398,166.3336666666667,163.96016666666668,18.84000015258789,9.503099775708044
20,2020-01-31,vnq,93.93,95.1,93.67,95.0,6370924.0,4.0,0.7552215168165191,96.87418078972291,90.86381921027709,52.79498198843517,52.24443644870261,9.85515917239325,93.10533333333333,92.55683333333334,18.84000015258789,9.503099775708044
20,2020-01-31,vo,177.74,180.06,177.23,180.03,486652.0,4.0,0.7740800727330281,184.76472283545334,176.64427716454665,51.342494842715155,-52.55929768216076,11.622511384235475,179.811,176.68166666666667,18.84000015258789,9.503099775708044
20,2020-01-31,vwo,42.01,42.23,41.7735,42.18,15755436.0,4.0,-0.35469428076447684,46.77136575855913,42.27263424144087,42.24820668682836,-256.3670659285907,36.993159168696955,44.544999999999995,43.60433333333333,18.84000015258789,9.503099775708044
21,2020-02-03,agg,114.37,114.41,114.0848,114.2,7220108.0,0.0,0.4510256390372689,114.72672783243809,112.22027216756194,62.19524246023507,135.56582622566916,33.684811866885504,113.15033333333334,112.85866666666666,17.969999313354492,9.837008484994499
21,2020-02-03,bil,91.44,91.45,91.44,91.45,1826467.0,0.0,0.010146328084516654,91.56150375928662,91.43549624071339,43.297786868373414,-64.0343698854357,26.341976361750607,91.47866666666667,91.48833333333333,17.969999313354492,9.837008484994499
21,2020-02-03,gld,148.36,148.78,147.6802,148.66,9115075.0,0.0,1.6423115109632533,149.41696903489955,145.18303096510047,62.15604367017755,77.99365101646562,24.238363411972514,145.53900000000002,141.90800000000002,17.969999313354492,9.837008484994499
21,2020-02-03,spy,324.12,326.16,323.22,323.35,69242293.0,0.0,1.2030986052072308,333.5121011625638,320.8188988374361,55.029690152221995,-18.815156034387527,13.791676157696228,325.447,319.0515,17.969999313354492,9.837008484994499
21,2020-02-03,vb,163.74,164.56,163.11,163.23,873815.0,0.0,-0.14407447812612872,170.31215647421504,162.58784352578493,49.85079983420275,-136.12982914374464,24.051429486657405,166.282,164.02283333333335,17.969999313354492,9.837008484994499
21,2020-02-03,vnq,94.24,94.95,93.85,93.88,7509983.0,0.0,0.6737492838259982,96.87970932590137,91.05529067409863,53.72016275785775,52.193061293807276,9.855159172393254,93.23766666666667,92.59366666666666,17.969999313354492,9.837008484994499
21,2020-02-03,vo,179.16,180.13,178.5217,178.64,377772.0,0.0,0.5999000136028769,184.69300982111665,176.82999017888338,53.95101621614182,-21.33334315701157,10.990995771477918,179.88933333333335,176.81016666666665,17.969999313354492,9.837008484994499
21,2020-02-03,vwo,42.31,42.4499,42.06,42.06,23430132.0,0.0,-0.44012427739762927,46.85513983115733,41.94786016884268,43.863864622882495,-194.05417434439767,32.14518683737492,44.467666666666666,43.592499999999994,17.969999313354492,9.837008484994499
22,2020-02-04,agg,113.99,114.1,113.888,114.1,5290765.0,1.0,0.4217564961938933,114.77206774281882,112.28193225718118,58.01022154350523,92.14164813883131,23.21927415851637,113.20666666666668,112.88516666666666,16.049999237060547,11.940777623570582
22,2020-02-04,bil,91.44,91.45,91.44,91.45,1013704.0,1.0,0.004009980415773384,91.56275866127834,91.43324133872167,43.29778686837341,-59.95055624228937,26.341976361750596,91.47600000000001,91.48783333333333,16.049999237060547,11.940777623570582
22,2020-02-04,gld,146.43,147.03,145.8,146.97,10525585.0,1.0,1.4126773899687919,149.40362704652895,145.10037295347107,56.552629567079585,21.950849279330875,3.621653157132471,145.774,142.0076666666667,16.049999237060547,11.940777623570582
22,2020-02-04,spy,329.06,330.01,327.72,328.07,62573190.0,1.0,1.3341250764799497,333.60975394029725,321.2632460597028,59.3115756771329,72.27635244378963,3.6748861504466803,325.719,319.41749999999996,16.049999237060547,11.940777623570582
22,2020-02-04,vb,166.31,166.8919,165.62,165.83,551185.0,1.0,-0.071068505167176,170.32776205399776,162.64823794600224,54.447289938677166,0.8325661736489198,4.395134680177028,166.29466666666667,164.14016666666666,16.049999237060547,11.940777623570582
22,2020-02-04,vnq,95.21,95.6,94.32,94.58,4422900.0,1.0,0.6796186251145855,96.97101180621596,91.24698819378406,56.48105875847571,77.67971855278941,18.790024959020972,93.37566666666666,92.64333333333335,16.049999237060547,11.940777623570582
22,2020-02-04,vo,181.68,182.08,181.1,181.15,410674.0,1.0,0.6576233289441973,184.7009680284996,177.16303197150043,58.077041964019635,65.8955219556026,5.012000721537001,180.026,176.98916666666668,16.049999237060547,11.940777623570582
22,2020-02-04,vwo,43.32,43.566,43.3044,43.35,15264949.0,1.0,-0.42147114909144534,46.83275301713066,41.83824698286933,48.847791990004055,-84.86080968890114,10.859990384718515,44.423,43.59866666666667,16.049999237060547,11.940777623570582
23,2020-02-05,agg,113.82,113.87,113.7601,113.82,6066905.0,2.0,0.38045723617480576,114.78051665925545,112.37548334074458,56.25829608502142,66.03192956878718,16.86351310110338,113.25666666666667,112.91766666666668,15.149999618530273,6.915549330254165
23,2020-02-05,bil,91.46,91.46,91.44,91.45,1015890.0,2.0,0.0007520444312660857,91.56183702667008,91.43516297332994,46.01949182424801,-46.286329386439796,19.591710440497152,91.47766666666668,91.48733333333332,15.149999618530273,6.915549330254165
23,2020-02-05,gld,146.61,146.81,146.16,146.38,6160661.0,2.0,1.2310247038338957,149.3260246202297,145.0419753797703,56.92726620353381,20.584354482607363,3.6216531571324517,146.0103333333333,142.14666666666665,15.149999618530273,6.915549330254165
23,2020-02-05,spy,332.86,333.09,330.67,332.27,65951146.0,2.0,1.724711342275043,334.15250748117484,321.73349251882513,62.17734413468487,134.75676200279116,14.851895409202884,326.12333333333333,319.82883333333336,15.149999618530273,6.915549330254165
23,2020-02-05,vb,168.23,168.35,167.18,167.95,546565.0,2.0,0.14010219735243368,170.50372731183396,162.7772726881661,57.46060790012141,87.19389677144207,5.602587360123152,166.34833333333333,164.28716666666665,15.149999618530273,6.915549330254165
